task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/207,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['re', 'requests']",0,10,2,1,1,0,0,0,0,2,2,0,1.0,0,1.5219,0,0,0,1.0,0.6441035702999427,1,0.5639721871910102,1
BigCodeBench/212,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,13,3,0,0,0,0,0,0,1,2,0,0.6667,1,1.2059,0,0,0,1.0,0.47795065008482307,0,0.5507855589142747,1
BigCodeBench/214,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,12,2,1,1,0,0,0,0,1,4,0,1.0,0,0.8137,0,0,0,0.8571,0.5460517897743141,1,0.4656136439990813,0
BigCodeBench/216,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'collections', 'json', 'os']",0,16,4,3,1,1,0,0,0,1,4,0,1.0,0,1.029,0,0,0,1.0,0.4450011861409268,0,0.5105689455690214,1
BigCodeBench/223,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'sklearn']",0,16,7,3,4,2,0,0,0,1,2,0,1.0,0,0.6522,0,0,0,0.9412,0.5050187618670969,1,0.6040005500684044,1
BigCodeBench/266,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'collections', 'os']",0,20,5,2,1,3,0,0,0,2,3,0,1.0,0,3.3096,0,0,0,1.0526,0.3674326194270694,0,0.21357306572204135,0
BigCodeBench/270,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['collections', 're']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,0.3349,0,0,1,0.8333,0.10071398645873983,0,0.7465612781307197,1
BigCodeBench/275,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['numpy', 'itertools']",0,8,2,1,1,0,0,0,0,1,2,0,1.0,0,0.5052,0,0,0,1.2308,0.7155900392932525,1,0.7171243140254844,1
BigCodeBench/277,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['math', 'random', 'itertools']",0,15,5,2,2,1,0,0,0,2,3,0,1.0,0,0.963,0,0,0,1.0,0.4988797533622074,0,0.46100996431402674,0
BigCodeBench/279,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['collections', 'random']",0,11,2,1,0,1,0,0,0,1,2,0,1.0,0,0.6688,0,0,0,1.0,0.5599279161161628,1,0.5895824740745406,1
BigCodeBench/286,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'collections', 'os']",0,18,5,3,0,1,0,1,1,2,3,1,1.0,0,1.7234,0,0,0,0.8182,0.22539300305977983,0,0.19814538519231711,0
BigCodeBench/287,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['json', 'collections', 'os']",0,15,4,4,1,2,0,0,0,1,3,0,1.0,0,1.3877,0,0,0,1.0,0.46956213206774783,0,0.5268632211984051,1
BigCodeBench/290,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['nltk', 'collections', 'os']",0,15,7,2,1,1,0,0,0,2,4,0,1.0,0,1.9537,0,0,0,1.0,0.3926010620273756,0,0.3898449402772161,0
BigCodeBench/296,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'matplotlib']",0,19,3,1,2,0,0,0,0,2,2,0,1.0,0,0.9232,0,0,0,1.4615,0.6022992452563409,1,0.4414234697889646,0
BigCodeBench/300,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,15,4,1,1,0,0,0,0,1,3,0,1.0,0,0.9445,0,0,0,0.8824,0.449460118420895,0,0.440614018317417,0
BigCodeBench/301,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,14,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3832,0,0,0,1.0,0.5219106866484461,1,0.5533236662492754,1
BigCodeBench/311,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['random', 'numpy', 'scipy']",0,13,3,2,1,1,0,0,0,1,3,0,1.0,0,0.9625,0,0,0,0.9286,0.5204912636410762,1,0.500229059763178,1
BigCodeBench/313,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,18,5,5,2,2,0,0,0,1,4,0,1.0,0,1.2531,0,0,0,0.8182,0.38323637111190695,0,0.32379104694689764,0
BigCodeBench/314,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['http', 'socket', 'ssl']",0,16,2,2,0,0,0,1,1,2,3,1,1.0,0,1.2067,0,0,0,1.1429,0.3959260216537753,0,0.29289636378442535,0
BigCodeBench/317,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,11,2,0,0,0,0,0,0,1,3,0,1.0,0,1.8155,0,0,0,1.0,0.5642158778108897,1,0.5754074045359432,1
BigCodeBench/323,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,19,6,1,2,0,0,0,0,1,4,0,1.0,0,1.6527,0,0,0,1.1176,0.41893185409345735,0,0.44003511591231065,0
BigCodeBench/329,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['json', 're', 'os']",0,11,3,2,1,0,0,0,0,1,3,0,1.0,0,0.6309,0,0,0,0.9167,0.5619571521181053,1,0.4857159392632573,0
BigCodeBench/333,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,0.8303,0,0,0,1.0,0.6586815079603353,1,0.8356029809107581,1
BigCodeBench/335,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['queue', 'collections', 'random']",0,8,2,0,0,0,0,0,0,1,2,0,0.6667,1,0.8427,0,0,0,0.8889,0.5726003637969601,1,0.5793529981955703,1
BigCodeBench/339,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,12,2,1,1,0,0,0,0,1,4,0,1.0,0,1.0319,0,0,0,1.0,0.5813614882474981,1,0.5745781440860801,1
BigCodeBench/349,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,1.0,0,0.8576,0,0,0,1.0,0.5419993551440604,1,0.5855077778075255,1
BigCodeBench/362,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'os']",0,12,3,2,1,0,0,1,1,1,2,1,1.0,0,1.4006,0,0,0,1.0,0.4646188946047537,0,0.487541166729702,0
BigCodeBench/364,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'sklearn']",0,14,2,1,1,0,0,0,0,1,3,0,1.0,0,0.9467,0,0,0,1.0,0.5521198794211858,1,0.5240563370653111,1
BigCodeBench/369,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,1,3,0,1.0,0,1.3625,0,0,0,1.1429,0.5270291813015366,1,0.5296975105719399,1
BigCodeBench/372,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['glob', 'docx', 're']",0,14,4,3,1,2,0,0,0,1,3,0,1.0,0,1.3256,0,0,0,1.0,0.48673453292485924,0,0.5325932591995564,1
BigCodeBench/376,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['nltk', 'collections', 're']",0,12,5,0,0,0,0,0,0,1,3,0,1.0,0,1.0664,0,0,0,1.2,0.5057319892628526,1,0.5099476853128752,1
BigCodeBench/384,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['collections', 'itertools', 'random']",0,12,2,1,0,1,0,0,0,1,3,0,1.0,0,0.5151,0,0,0,0.9231,0.5118569344026703,1,0.5640880038212774,1
BigCodeBench/392,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['numpy', 'matplotlib']",0,12,2,1,1,0,0,0,0,1,2,0,1.0,0,1.1,0,0,0,0.8571,0.5665543791264049,1,0.4725003366816024,0
BigCodeBench/407,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'openpyxl', 'os']",0,11,1,1,0,0,0,0,0,1,3,0,1.0,0,1.0918,0,0,0,0.7333,0.5248555549022951,1,0.35911920476650677,0
BigCodeBench/410,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'datetime', 'os']",0,16,4,2,2,0,0,1,1,1,3,1,1.0,0,1.514,0,0,0,0.8889,0.37629544996429815,0,0.33450787560807455,0
BigCodeBench/416,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'seaborn']",0,12,4,1,1,0,0,0,0,2,3,0,1.0,0,1.1863,0,0,0,0.8,0.49443142494457154,0,0.4038291452714765,0
BigCodeBench/418,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,24,1,0,0,0,0,0,0,1,4,0,1.0,0,1.332,0,0,0,0.96,0.326081732597889,0,0.42287313420768186,0
BigCodeBench/432,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['scipy', 'seaborn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,1.2393,0,0,0,1.04,0.5498241533343492,1,0.5836347732161157,1
BigCodeBench/437,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pickle', 'os']",0,8,1,0,0,0,0,0,0,1,3,0,1.0,0,0.8717,0,0,0,0.8,0.5946877806889769,1,0.5158330402747806,1
BigCodeBench/440,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,12,3,1,1,0,0,0,0,1,3,0,1.0,0,0.9271,0,0,0,0.9231,0.5445478557539088,1,0.5467253609508558,1
BigCodeBench/442,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,15,1,0,0,0,0,0,0,1,3,0,1.0,0,1.011,0,0,0,0.8824,0.48124744072320635,0,0.46559092263186025,0
BigCodeBench/450,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['matplotlib', 'scipy', 'sklearn']",0,21,4,2,1,2,0,0,0,2,4,0,1.0,0,1.095,0,0,0,1.1667,0.3863456665966025,0,0.32697759210320165,0
BigCodeBench/451,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,18,3,1,2,0,0,0,0,2,4,0,1.0,0,1.382,0,0,0,1.0588,0.5099602692711465,1,0.4391931893501859,0
BigCodeBench/452,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'sklearn']",0,15,1,0,0,0,0,0,0,1,5,0,1.0,0,1.2618,0,0,0,1.0,0.49233906706204456,0,0.5476319094296639,1
BigCodeBench/458,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 're', 'json']",0,30,3,3,4,0,0,2,2,9,3,1,1.0,0,0.6853,0,0,0,1.3636,0.41717533175775495,0,0.28685946552137576,0
BigCodeBench/481,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'random', 're']",0,13,3,1,0,1,0,0,0,1,3,0,1.0,0,1.2737,0,0,0,0.9286,0.47115437825580575,0,0.500229059763178,1
BigCodeBench/490,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['xmltodict', 'json']",0,7,1,1,0,0,0,0,0,1,2,0,1.0,0,0.7216,0,0,0,1.0,0.6670172391268981,1,0.7933145890055083,1
BigCodeBench/491,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,24,8,2,1,3,0,0,0,1,3,0,1.0,0,1.5106,0,0,0,1.0,0.21356035291494294,0,0.19618620683070742,0
BigCodeBench/492,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,22,7,2,1,2,0,0,0,1,3,0,1.0,0,1.544,0,0,0,0.88,0.24585343683667882,0,0.2711523616396058,0
BigCodeBench/499,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,11,1,0,0,0,0,0,0,1,4,0,1.0,0,0.8687,0,0,0,0.7857,0.5248681352051836,1,0.4615536560004096,0
BigCodeBench/507,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'numpy']",0,13,3,2,2,0,0,0,0,2,2,0,1.0,0,0.8333,0,0,0,0.8125,0.5639588906767363,1,0.42905481498425224,0
BigCodeBench/510,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['difflib', 'gzip']",0,14,2,1,1,0,0,0,0,2,2,0,1.0,0,0.6739,0,0,0,1.5556,0.6895897752980568,1,0.46196718701166506,0
BigCodeBench/521,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'matplotlib']",0,11,2,0,0,0,0,0,0,1,2,0,1.0,0,0.7217,0,0,0,0.9167,0.5466943125801912,1,0.48554530809334695,0
BigCodeBench/523,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'matplotlib']",0,15,5,3,2,2,0,0,0,2,2,0,1.0,0,0.8551,0,0,0,0.9375,0.4861757826147409,0,0.5164834598735881,1
BigCodeBench/525,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,21,5,2,0,2,0,0,0,1,4,0,1.0,0,1.512,0,0,0,0.9333,0.2673292970979158,0,0.292681847253425,0
BigCodeBench/528,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,30,4,2,2,0,0,1,1,3,4,1,1.0,0,1.8726,0,0,0,1.5789,0.2875547768832044,0,0.3312955947352845,0
BigCodeBench/533,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,16,4,2,1,0,0,1,1,1,4,1,1.0,0,0.5828,0,0,0,0.8421,0.3076516825671065,0,0.3451224476253689,0
BigCodeBench/534,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['base64', 'numpy', 'cryptography']",0,27,1,0,0,0,0,0,0,1,6,0,1.0,0,1.5926,0,0,0,1.2273,0.3167217350929009,0,0.45741545483057733,0
BigCodeBench/535,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,19,3,1,1,0,0,0,0,1,3,0,1.0,0,1.0501,0,0,0,0.7917,0.3806913283267465,0,0.3524586144582943,0
BigCodeBench/543,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['base64', 'os']",0,8,1,0,0,0,0,0,0,1,3,0,1.0,0,1.0142,0,0,0,1.0,0.6411094300702203,1,0.7076039095464314,1
BigCodeBench/549,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'base64']",0,9,1,0,0,0,0,0,0,1,3,0,1.0,0,0.5947,0,0,0,1.125,0.648539718568578,1,0.6759004826241581,1
BigCodeBench/555,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,4,0,1.0,0,1.1215,0,0,0,1.0,0.5202171763341156,1,0.5533236662492754,1
BigCodeBench/560,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,1.598,0,0,0,0.9333,0.5166671040586939,1,0.5174972368010479,1
BigCodeBench/564,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,17,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3434,0,0,0,1.0,0.4637024098497992,0,0.5282810575153091,1
BigCodeBench/571,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'inspect']",0,26,14,2,2,1,0,1,1,0,2,1,1.0,0,1.2649,0,0,0,0.963,0.0881948572259161,0,0.2175769018924136,0
BigCodeBench/578,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['unicodedata', 'requests']",0,18,7,2,0,0,0,1,4,1,2,1,1.0,0,1.2124,0,0,0,1.2,0.32513097311765776,0,0.31573981438507126,0
BigCodeBench/606,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'scipy']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,0.8217,0,0,0,1.0,0.666053233646603,1,0.7933145890055083,1
BigCodeBench/617,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,21,5,1,1,1,0,0,0,1,4,0,1.0,0,1.3219,0,0,0,0.9333,0.3123889235398483,0,0.34023975549919366,0
BigCodeBench/621,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3233,0,0,0,0.8667,0.508701564193543,1,0.4582143852660198,0
BigCodeBench/622,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,11,1,0,0,0,0,0,0,1,4,0,1.0,0,1.2429,0,0,0,0.6875,0.5036103482824844,1,0.33630553877449193,0
BigCodeBench/628,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['math', 'random', 'matplotlib']",0,16,3,0,0,0,0,0,0,1,3,0,1.0,0,1.6957,0,0,0,1.0667,0.4556598046948443,0,0.48752126888671027,0
BigCodeBench/633,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['nltk', 're']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,0.9496,0,0,0,1.0,0.5504897179790239,1,0.6228598295868008,1
BigCodeBench/641,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 're', 'os']",0,12,4,3,1,2,0,0,0,1,3,0,1.0,0,0.7722,0,0,0,1.0,0.5218155483075765,1,0.5987016005597615,1
BigCodeBench/642,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['hashlib', 're', 'binascii']",0,15,4,4,1,2,0,0,0,1,4,0,1.0,0,1.1812,0,0,0,1.0,0.4588227403551491,0,0.5268632211984051,1
BigCodeBench/654,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,2,3,0,1.0,0,1.424,0,0,0,0.8649,0.4658409450763271,0,0.33040485948604686,0
BigCodeBench/665,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,15,4,3,0,3,0,0,0,1,4,0,1.0,0,1.7003,0,0,0,1.0714,0.42050070011836216,0,0.4967738029293525,0
BigCodeBench/667,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['collections', 'heapq']",0,11,4,2,1,1,0,0,0,1,2,0,1.0,0,1.8237,0,0,0,1.5714,0.6914706913016345,1,0.578888231467357,1
BigCodeBench/669,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['math', 'itertools']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,1.2281,0,0,0,1.0909,0.5892347851413724,1,0.5809546439791906,1
BigCodeBench/672,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'sys']",0,15,3,3,0,1,0,1,1,2,2,1,1.0,0,1.3623,0,0,0,1.3636,0.4436870394880149,0,0.3421890960788654,0
BigCodeBench/675,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['random', 'os']",0,13,3,2,1,1,0,0,0,1,3,0,1.0,0,1.2158,0,0,0,0.9286,0.5221303473504821,1,0.500229059763178,1
BigCodeBench/685,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,0.5387,0,0,0,1.2,0.7218243869672274,1,0.863536550185322,1
BigCodeBench/687,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'scipy']",0,9,3,0,0,0,0,0,0,1,2,0,1.0,0,0.8873,0,0,0,1.2857,0.6438438134786776,1,0.633340601373894,1
BigCodeBench/689,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['numpy', 'scipy']",0,10,2,1,0,1,0,0,0,1,3,0,1.0,0,0.9113,0,0,0,1.1111,0.5972391376390618,1,0.6228598295868008,1
BigCodeBench/706,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'sklearn']",0,18,1,0,0,0,0,0,0,1,4,0,1.0,0,2.1075,0,0,0,1.2857,0.5182049939003539,1,0.5136199774814892,1
BigCodeBench/718,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['re', 'numpy', 'scipy']",0,12,2,1,1,0,0,0,0,1,3,0,1.0,0,1.1827,0,0,0,1.0909,0.6125085691515474,1,0.5745781440860801,1
BigCodeBench/721,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'collections', 'os']",0,13,5,2,2,0,0,0,0,3,3,0,1.0,0,0.7188,0,0,0,0.9286,0.5322521754970401,1,0.46881289371253676,0
BigCodeBench/730,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pickle', 'os']",0,12,1,1,0,0,0,0,0,1,3,0,1.0,0,1.2242,0,0,0,1.0909,0.5916630751811007,1,0.6160059888111088,1
BigCodeBench/732,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['nltk', 'collections', 'string', 're']",0,12,3,0,0,0,0,0,0,1,4,0,1.0,0,1.4663,0,0,0,1.0909,0.5277833034274722,1,0.5721301418662705,1
BigCodeBench/735,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['numpy', 'itertools']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,0.8627,0,0,0,1.1429,0.6796265834451993,1,0.7417609071503115,1
BigCodeBench/749,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['numpy', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,1.4554,0,0,0,1.1429,0.682963704084328,1,0.7299301512134573,1
BigCodeBench/752,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,27,7,1,6,0,0,0,0,1,4,0,1.0,0,1.3687,0,0,0,1.125,0.434805517591945,0,0.4196011110144219,0
BigCodeBench/760,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,16,2,0,0,0,0,0,0,1,5,0,1.0,0,0.4251,0,0,0,0.7442,0.3805398723128752,0,0.3002206577652713,0
BigCodeBench/763,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['collections', 'csv', 'numpy', 'json']",0,18,5,2,0,2,0,0,0,1,4,0,1.0,0,1.7131,0,0,0,0.8182,0.29275907288364283,0,0.23047051217128306,0
BigCodeBench/779,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['shutil', 'os']",0,19,6,3,0,2,0,2,2,2,3,1,1.0,0,0.9732,0,0,0,0.8837,0.2170949190374846,0,0.1977464955562647,0
BigCodeBench/788,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['scipy', 'heapq']",0,17,4,1,2,0,0,0,0,1,3,0,0.5,1,1.1278,0,0,0,1.1333,0.44357893269822846,0,0.5064891548798176,1
BigCodeBench/809,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['numpy', 'sklearn']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,0.6866,0,0,0,1.0909,0.5858320053325843,1,0.5895824740745406,1
BigCodeBench/820,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['random', 'string']",0,8,5,1,1,0,0,0,0,1,2,0,1.0,0,0.8499,0,0,0,0.7273,0.5284203798511933,1,0.3809068521072302,0
BigCodeBench/821,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['threading', 'time']",0,15,3,1,0,2,0,0,0,2,2,0,1.0,0,0.6217,0,0,0,1.0,0.45237390592496807,0,0.4583218640768626,0
BigCodeBench/828,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['shutil', 'errno', 'os']",0,18,5,4,3,0,0,1,1,1,3,1,1.0,0,0.8465,0,0,0,1.125,0.41400772388680057,0,0.413370977773487,0
BigCodeBench/840,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['pandas', 'numpy']",0,9,3,1,1,0,0,0,0,1,2,0,1.0,0,0.6306,0,0,0,0.9,0.6031510057699899,1,0.5195935994038728,1
BigCodeBench/844,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['faker', 'csv', 'random']",0,20,5,1,2,1,0,0,0,1,3,0,1.0,0,0.6162,0,0,0,1.0,0.39436121848911165,0,0.4329917477280966,0
BigCodeBench/849,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['nltk', 'collections', 're']",0,16,4,3,1,2,0,0,0,1,3,0,1.0,0,2.3311,0,0,0,1.3333,0.5349610078552772,1,0.4935969825444426,0
BigCodeBench/851,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['re', 'textwrap']",0,9,2,0,0,0,0,0,0,1,2,0,1.0,0,1.6355,0,0,0,1.2857,0.673057442012838,1,0.628979949414423,1
BigCodeBench/861,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['collections', 'random']",0,11,3,1,0,1,0,0,0,1,2,0,1.0,0,0.7045,0,0,0,0.9167,0.512699153860897,1,0.48332184578276577,0
BigCodeBench/862,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['collections', 'random', 'string']",0,11,2,1,0,1,0,0,0,1,3,0,1.0,0,0.2316,0,0,0,1.0,0.5477803949744384,1,0.6392656725201848,1
BigCodeBench/873,OpenCodeInterpreter_DS_6.7B,instruct,1,task_func,"['csv', 'os']",0,14,4,3,1,1,1,0,0,1,2,0,1.0,0,0.4784,0,0,0,1.0769,0.6726942666949411,1,0.6087943381491927,1
BigCodeBench/878,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'sklearn']",0,16,3,1,2,0,0,0,0,1,4,0,1.0,0,1.0294,0,0,0,0.9412,0.5125330397077397,1,0.5078270534334326,1
BigCodeBench/888,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'os']",0,12,4,2,2,1,0,0,0,2,2,0,1.0,0,0.9367,0,0,0,1.0,0.5927472478243387,1,0.5762248005451185,1
BigCodeBench/892,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['collections', 'random']",0,7,2,0,0,0,0,0,0,1,2,0,1.0,0,0.8681,0,0,0,0.875,0.6130949097616236,1,0.6145258464638009,1
BigCodeBench/893,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['datetime', 're']",0,20,5,2,2,1,0,0,0,2,2,0,1.0,0,2.0371,0,0,0,1.1765,0.4612678856982978,0,0.4290093843189364,0
BigCodeBench/908,OpenCodeInterpreter_DS_6.7B,instruct,0,task_func,"['pandas', 'matplotlib', 're', 'os']",0,13,4,2,1,1,0,0,0,1,4,0,1.0,0,1.545,0,0,0,0.8387,0.4655370772483326,0,0.4079123309840277,0
