task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/290,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['nltk', 'collections', 'os']",0,18,6,6,2,3,0,0,0,1,4,0,0.6667,1,1.6167,0,0,0.30782280266604306,0,0.35386876288154356,0,0.35379455792748077,0
BigCodeBench/296,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,10,2,1,1,0,0,0,0,1,2,0,0.5,2,0.8126,0,0,0.5265730980088383,1,0.5285734607362741,1,0.5589423489531211,1
BigCodeBench/300,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,17,2,1,1,0,0,0,0,1,3,0,0.6,2,1.1121,0,0,0.41161975342936324,0,0.2535263127399676,0,0.4915094038914672,0
BigCodeBench/301,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,15,1,0,0,0,0,0,0,1,4,0,0.5,2,1.7628,0,0,0.5815609824364671,1,0.5107914256717291,1,0.5311017140203778,1
BigCodeBench/311,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['random', 'numpy', 'scipy']",0,18,6,2,1,1,0,0,0,1,3,0,1.0,0,1.3775,0,0,0.4332528359606848,0,0.3020230144913139,0,0.3809839262905441,0
BigCodeBench/313,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,23,6,3,4,1,0,0,0,1,4,0,1.0,0,2.4847,0,0,0.4047600208324948,0,0.409876113854942,0,0.37137725951446543,0
BigCodeBench/314,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['http', 'socket', 'ssl']",0,14,1,2,0,0,0,0,0,1,3,0,0.0,1,2.057,0,0,0.3663882109182442,0,0.41710494600928527,0,0.51485573796748,1
BigCodeBench/317,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,12,2,0,0,0,0,0,0,1,3,0,0.6,2,2.1893,0,0,0.4749208507839518,0,0.36567645913857844,0,0.5577377333281742,1
BigCodeBench/323,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,25,4,1,2,1,0,0,0,1,4,0,0.8,1,1.8768,0,0,0.28190370348230115,0,0.21948697095533576,0,0.4354450152448224,0
BigCodeBench/329,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['json', 're', 'os']",0,20,7,5,4,2,0,0,0,1,3,0,1.0,0,1.7668,0,0,0.4509059734467645,0,0.32844558472726765,0,0.3505820638626533,0
BigCodeBench/333,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,1.0183,0,0,0.652342384384455,1,0.6271182295206467,1,0.7195595571463436,1
BigCodeBench/335,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['queue', 'collections', 'random']",0,15,3,1,0,1,1,0,0,1,3,0,0.5,1,1.5629,0,0,0.6889858299336182,1,0.7235440806135075,1,0.5620201734319905,1
BigCodeBench/339,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,11,2,1,1,0,0,0,0,1,4,0,0.5,1,1.4298,0,0,0.628251503994907,1,0.5244657673241861,1,0.5447433337671175,1
BigCodeBench/349,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'random']",0,21,2,1,0,1,0,0,0,1,2,0,0.5,1,1.3993,0,0,0.4366511059012815,0,0.46868748228527185,0,0.4056916238806885,0
BigCodeBench/362,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'os']",0,12,3,2,1,0,0,1,1,1,2,1,0.6667,1,1.2548,0,0,0.4217060714454512,0,0.29430472727259194,0,0.376340211956978,0
BigCodeBench/364,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,16,4,1,2,0,0,0,0,1,3,0,0.5,2,1.625,0,0,0.7006985733409844,1,0.6161008908791675,1,0.49068271785311296,0
BigCodeBench/369,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,13,1,0,0,0,0,0,0,1,3,0,0.75,1,1.5203,0,0,0.506088248232156,1,0.5357354470742266,1,0.5621154693116354,1
BigCodeBench/372,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['glob', 'docx', 're']",0,11,3,2,0,2,0,0,0,1,3,0,1.0,0,1.7513,0,0,0.4932262767024206,0,0.4829194027406765,0,0.4960472237865553,0
BigCodeBench/376,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['nltk', 'collections', 're']",0,12,3,0,0,0,0,0,0,1,3,0,1.0,0,1.061,0,0,0.33132207886040127,0,0.25760269591813206,0,0.49697021418684284,0
BigCodeBench/384,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['collections', 'itertools', 'random']",0,19,3,1,0,1,0,0,0,1,3,0,0.6667,1,0.7636,0,0,0.30526487149756804,0,0.12418053028158978,0,0.4142327102576077,0
BigCodeBench/392,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['numpy', 'matplotlib']",0,14,2,1,1,0,0,0,0,1,2,0,0.6667,1,1.1162,0,0,0.5232975162521007,1,0.5405737426721378,1,0.5232428775954134,1
BigCodeBench/407,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['csv', 'openpyxl', 'os']",0,14,2,2,0,1,0,0,0,1,3,0,0.3333,2,1.3356,0,0,0.3810007234243959,0,0.2666497893063339,0,0.529785921613199,1
BigCodeBench/410,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'datetime', 'os']",0,17,4,2,2,0,0,1,1,1,3,1,0.75,1,1.8218,0,0,0.3933257688469251,0,0.3293969959649185,0,0.3102242585172597,0
BigCodeBench/416,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'seaborn']",0,20,3,1,2,0,0,0,0,2,3,0,0.6667,1,1.808,0,0,0.4525293369481038,0,0.3954897094530694,0,0.39544074135317325,0
BigCodeBench/418,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,25,1,0,0,0,0,0,0,1,4,0,0.4,3,1.6168,0,0,0.5208483907242317,1,0.5881326515430695,1,0.49440203541687777,0
BigCodeBench/432,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['scipy', 'seaborn']",0,11,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.2581,0,0,0.4925943032093121,0,0.567068108564995,1,0.5853947445928258,1
BigCodeBench/437,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pickle', 'os']",0,10,1,1,0,0,0,0,0,1,3,0,0.6667,1,1.1257,0,0,0.6469811715930996,1,0.7370239924879775,1,0.5791521712825815,1
BigCodeBench/440,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,12,3,1,1,0,0,0,0,1,3,0,0.75,1,0.8796,0,0,0.4817971899238752,0,0.2858803485178804,0,0.5349018226687058,1
BigCodeBench/442,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,20,1,0,0,0,0,0,0,1,3,0,0.6,2,1.2431,0,0,0.5541604910921809,1,0.27774517073218447,0,0.46893610820895154,0
BigCodeBench/450,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['matplotlib', 'scipy', 'sklearn']",0,19,2,1,1,0,0,0,0,2,3,0,0.75,1,1.0178,0,0,0.6093362889164715,1,0.6226060515189958,1,0.38043610070184153,0
BigCodeBench/451,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,18,3,1,2,0,0,0,0,1,4,0,0.6,2,1.6382,0,0,0.6318262360322768,1,0.44785178501854345,0,0.4644413117662204,0
BigCodeBench/452,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['numpy', 'sklearn']",0,15,1,0,0,0,0,0,0,1,5,0,0.5,2,1.2581,0,0,0.6183072706028792,1,0.5677644871406623,1,0.5049790788971841,1
BigCodeBench/458,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 're', 'json']",0,25,4,4,5,0,0,1,1,7,3,1,0.5,3,0.8226,0,0,0.6036526435231757,1,0.4224166487749778,0,0.3306068733915253,0
BigCodeBench/481,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'random', 're']",0,17,2,0,0,0,0,0,0,2,3,0,1.0,0,1.8477,0,0,0.4628366879977641,0,0.49398145038535807,0,0.4149400450004104,0
BigCodeBench/490,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['xmltodict', 'json']",0,7,1,1,0,0,0,0,0,1,2,0,0.5,1,0.9757,0,0,0.7688698514061447,1,0.7896951749995783,1,0.647749642109407,1
BigCodeBench/491,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,27,8,2,2,3,0,0,0,1,3,0,0.6667,1,1.6356,0,0,0.2592921542871856,0,0.23132242062636058,0,0.2502040463614064,0
BigCodeBench/492,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,23,4,2,1,1,1,0,0,1,3,0,0.4,3,1.3213,0,0,0.3909606618847522,0,0.15137153859023353,0,0.4429204841301677,0
BigCodeBench/499,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['io', 'csv', 'xlwt', 'os']",0,14,1,0,0,0,0,0,0,1,4,0,0.5,1,1.2592,0,0,0.4001866077768889,0,0.4024739358171029,0,0.54082656090531,1
BigCodeBench/507,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'numpy']",0,18,3,1,2,0,0,0,0,1,2,0,1.0,0,1.2929,0,0,0.4321913025404581,0,0.3174203222737036,0,0.47503641167658217,0
BigCodeBench/510,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['difflib', 'gzip']",0,12,4,1,0,0,0,0,0,1,2,0,0.0,1,1.2779,0,0,0.43188693662349786,0,0.4324705654739671,0,0.4910481658760995,0
BigCodeBench/521,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,17,1,0,0,0,0,0,0,1,2,0,0.5,2,0.9495,0,0,0.4996491147049196,0,0.5120624977380378,1,0.558757267619871,1
BigCodeBench/523,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,17,4,1,1,0,0,0,0,2,2,0,0.6667,1,1.3903,0,0,0.5474997458306174,1,0.38818298571699406,0,0.4480315387228659,0
BigCodeBench/525,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,25,5,2,0,4,0,0,0,1,4,0,0.6667,2,1.4426,0,0,0.39379669630615977,0,0.3371551345550393,0,0.20715827808538878,0
BigCodeBench/528,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,22,6,1,1,0,0,0,0,1,4,0,0.75,1,1.5987,0,0,0.31050695795981054,0,0.30354051104595303,0,0.3871349753202283,0
BigCodeBench/533,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,20,4,1,2,0,0,0,0,1,4,0,0.5,1,1.3736,0,0,0.45229344915291897,0,0.4072368655276339,0,0.42073650258628303,0
BigCodeBench/534,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['base64', 'numpy', 'cryptography']",0,40,1,1,1,0,1,0,0,4,6,0,1.0,0,2.0914,0,0,0.4938131300900978,0,0.4565026503613499,0,0.3191739547371798,0
BigCodeBench/535,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,32,4,1,2,1,0,0,0,1,3,0,0.3333,2,1.837,0,0,0.47321912661727367,0,0.7569525872024319,1,0.4015204229211616,0
BigCodeBench/543,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['base64', 'os']",0,9,1,0,0,0,0,0,0,1,3,0,0.5,1,1.3077,0,0,0.5936169081258913,1,0.6363933074885822,1,0.6046970424883323,1
BigCodeBench/549,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'base64']",0,11,1,0,0,0,0,0,0,1,2,0,0.5,1,0.9209,0,0,0.5166168886422106,1,0.5602757140990124,1,0.6361923518644755,1
BigCodeBench/555,DeepSeek_Coder_V2_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,15,1,0,0,0,0,0,0,1,4,0,0.8,1,1.6501,0,0,0.43486671757712403,0,0.35241057281306715,0,0.5333046436220957,1
BigCodeBench/560,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,17,2,0,0,0,0,0,0,1,3,0,0.75,1,2.1306,0,0,0.4701607896109274,0,0.4172377929850514,0,0.46867898075425013,0
BigCodeBench/564,DeepSeek_Coder_V2_Instruct,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,17,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.4794,0,0,0.39874638360929393,0,0.38561995010990324,0,0.5117800067180471,1
BigCodeBench/4,Mistral_Small_2402,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.4,3,0.484,0,0,0.6285029580684122,1,0.5329287419316948,1,0.732564587553207,1
BigCodeBench/5,Mistral_Small_2402,instruct,1,task_func,"['math', 'random']",0,9,5,1,0,1,0,0,0,1,2,0,0.3333,2,0.8428,0,0,0.5608213218735412,1,0.5058753808615637,1,0.5475520164742769,1
BigCodeBench/13,Mistral_Small_2402,instruct,0,task_func,"['subprocess', 'ftplib', 'os']",0,28,7,4,3,1,0,2,2,1,3,1,0.5,1,1.2434,0,0,0.14622157278425454,0,0.14016735533535699,0,0.24274059904959844,0
BigCodeBench/18,Mistral_Small_2402,instruct,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,25,5,2,2,1,0,0,0,3,5,0,0.3333,2,1.6998,0,0,0.2455474569144444,0,0.11820350502375485,0,0.36109420253329655,0
BigCodeBench/32,Mistral_Small_2402,instruct,0,task_func,"['bs4', 'requests']",0,12,3,1,2,0,0,0,0,3,2,0,0.5,1,1.8,0,0,0.47689635635976724,0,0.48441377268333774,0,0.523994952173123,1
BigCodeBench/34,Mistral_Small_2402,instruct,1,task_func,"['matplotlib', 're', 'wordcloud']",0,16,2,1,1,0,0,0,0,1,3,0,1.0,0,1.3992,0,0,0.32986975907957117,0,0.2411656990325279,0,0.49468664641451604,0
BigCodeBench/39,Mistral_Small_2402,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,18,3,2,1,1,0,0,0,1,3,0,0.6,2,0.9143,0,0,0.38604422215587963,0,0.3376693668174584,0,0.45004410730019273,0
BigCodeBench/41,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,11,1,0,0,0,0,0,0,1,3,0,0.75,1,1.2407,0,0,0.48881950198039725,0,0.6321354779810792,1,0.5704376664520506,1
BigCodeBench/42,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,14,2,0,0,0,0,0,0,1,3,0,0.6,2,0.5908,0,0,0.5531990139107934,1,0.5392383212168573,1,0.5312514668132616,1
BigCodeBench/49,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,11,3,1,1,0,0,0,0,1,3,0,0.6,2,0.801,0,0,0.41595068556815423,0,0.23248977851791344,0,0.5417943872987298,1
BigCodeBench/63,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.5415,0,0,0.464070779291235,0,0.4716985063312521,0,0.7202310185953934,1
BigCodeBench/65,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib']",0,12,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.9694,0,0,0.3693818149173859,0,0.1225838042068976,0,0.6382791604553659,1
BigCodeBench/76,Mistral_Small_2402,instruct,0,task_func,"['django', 'string', 'random']",0,19,10,2,2,0,1,1,1,2,4,1,0.0,1,1.0779,0,0,0.3759023828705979,0,0.34297169589921245,0,0.2680613695505949,0
BigCodeBench/81,Mistral_Small_2402,instruct,1,task_func,"['flask_restful', 'flask', 'requests']",0,13,1,0,0,0,0,0,0,2,3,0,0.25,3,0.6808,0,0,0.5190874867585825,1,0.60482791078519,1,0.5659458207186678,1
BigCodeBench/93,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,15,4,1,1,0,0,0,0,1,4,0,0.6667,2,1.3405,0,0,0.5766218922370947,1,0.5559989076870674,1,0.5086917057961576,1
BigCodeBench/94,Mistral_Small_2402,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,0.6,2,0.5569,0,0,0.5532573839308391,1,0.7020402978433051,1,0.549686183897973,1
BigCodeBench/102,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,12,1,0,0,0,0,0,0,1,4,0,0.75,1,0.8023,0,0,0.5075073023360375,1,0.4413544156148162,0,0.5758053183724221,1
BigCodeBench/105,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,26,6,2,2,0,0,1,1,1,5,1,0.75,1,1.6676,0,0,0.1978246977217317,0,0.22549141562146965,0,0.30102106412476465,0
BigCodeBench/106,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,24,4,1,1,0,0,0,0,1,5,0,0.6,2,1.5714,0,0,0.35397901439041335,0,0.3910965504603676,0,0.3972658391839659,0
BigCodeBench/112,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib']",0,9,3,1,1,0,0,0,0,1,2,0,0.5,2,0.8863,0,0,0.4972674169638875,0,0.48429364656553714,0,0.5565269586310796,1
BigCodeBench/117,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,16,8,1,3,0,0,0,0,1,3,0,0.5,2,0.8208,0,0,0.43657781279154667,0,0.495975203551704,0,0.4589419472803046,0
BigCodeBench/141,Mistral_Small_2402,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,13,5,1,1,1,0,0,0,1,3,0,0.5,2,0.5521,0,0,0.33679014837024224,0,0.4945847249570355,0,0.4880038784050898,0
BigCodeBench/157,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'seaborn']",0,18,4,1,2,0,0,0,0,1,4,0,0.6,2,1.6172,0,0,0.4332733958409249,0,0.19398672742416428,0,0.4517326378161157,0
BigCodeBench/161,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'datetime', 're']",0,30,9,3,4,1,0,1,1,5,3,1,1.0,0,1.3748,0,0,0.2387048413277433,0,0.29145059750307833,0,0.3374873899216111,0
BigCodeBench/167,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'random', 'matplotlib']",0,16,4,1,0,1,0,0,0,1,3,0,0.5,2,1.1528,0,0,0.45945300826224705,0,0.4881118958680446,0,0.4550565237614853,0
BigCodeBench/177,Mistral_Small_2402,instruct,0,task_func,"['nltk', 'string', 're']",0,16,4,1,1,0,0,0,0,1,6,0,0.5,1,1.6385,0,0,0.30909289244100596,0,0.24286185485943226,0,0.4568609936031974,0
BigCodeBench/182,Mistral_Small_2402,instruct,0,task_func,"['re', 'sklearn']",0,24,2,1,0,1,0,0,0,1,5,0,1.0,0,1.961,0,0,0.321899248259796,0,0.2749728769700431,0,0.4016770503518379,0
BigCodeBench/189,Mistral_Small_2402,instruct,0,task_func,"['re', 'requests', 'json']",0,12,2,2,0,0,0,1,1,2,3,1,0.6,2,0.6585,0,0,0.3746316596921974,0,0.6739325896101899,1,0.3666978768338916,0
BigCodeBench/205,Mistral_Small_2402,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,0.5875,0,0,0.28478851325330795,0,0.18321971413332636,0,0.4892843248694698,0
BigCodeBench/207,Mistral_Small_2402,instruct,1,task_func,"['re', 'requests']",0,11,3,1,2,0,0,0,0,1,2,0,0.5,2,1.8923,0,0,0.5148284323114157,1,0.4089981476176034,0,0.5513120138022123,1
BigCodeBench/212,Mistral_Small_2402,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,3,0,0.6667,1,1.1526,0,0,0.6270724600570461,1,0.42407786588100704,0,0.5691242654498494,1
BigCodeBench/214,Mistral_Small_2402,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,16,2,1,1,0,0,0,0,1,4,0,1.0,0,1.4275,0,0,0.4851857925012897,0,0.5559627742306534,1,0.4936164539616791,0
BigCodeBench/216,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'collections', 'json', 'os']",0,15,4,4,1,2,0,0,0,1,4,0,0.8,1,1.2516,0,0,0.4634641865315002,0,0.5422467609239798,1,0.5267737421185797,1
BigCodeBench/223,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'sklearn']",0,20,9,2,5,3,0,0,0,1,3,0,0.5,2,0.8962,0,0,0.4709663766620862,0,0.5364274040172679,1,0.25826616084793935,0
BigCodeBench/266,Mistral_Small_2402,instruct,1,task_func,"['csv', 'collections', 'os']",0,22,6,3,1,4,0,0,0,1,4,0,0.6667,1,2.9319,0,0,0.27147381627997974,0,0.1913805602689459,0,0.1991416791531141,0
BigCodeBench/270,Mistral_Small_2402,instruct,1,task_func,"['collections', 're']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,0.7986,0,0,0.4633051578504088,0,0.5073380239519608,1,0.617568374619579,1
BigCodeBench/275,Mistral_Small_2402,instruct,1,task_func,"['numpy', 'itertools']",0,9,2,1,1,0,0,0,0,1,2,0,0.5,2,0.572,0,0,0.5805490481061383,1,0.47429276134088616,0,0.5571906210599844,1
BigCodeBench/277,Mistral_Small_2402,instruct,1,task_func,"['math', 'random', 'itertools']",0,17,6,2,2,1,0,0,0,3,3,0,0.4,3,1.1362,0,0,0.5420119865677061,1,0.4942293593902118,0,0.4735972205592964,0
BigCodeBench/279,Mistral_Small_2402,instruct,1,task_func,"['collections', 'random']",0,12,3,2,0,2,0,0,0,1,2,0,0.5,1,0.5812,0,0,0.48322962795991764,0,0.5031508692108908,1,0.5318247012520348,1
BigCodeBench/286,Mistral_Small_2402,instruct,1,task_func,"['csv', 'collections', 'os']",0,25,6,3,2,2,0,1,1,3,3,1,0.5,2,1.8315,0,0,0.2101183117395861,0,0.18696936048118218,0,0.2947236907714546,0
BigCodeBench/287,Mistral_Small_2402,instruct,0,task_func,"['json', 'collections', 'os']",0,3,1,0,0,0,0,0,0,0,3,0,0.75,1,0.1417,0,1,0.35414587085554383,0,0.072770448856733,0,0.009888507696059735,0
BigCodeBench/290,Mistral_Small_2402,instruct,0,task_func,"['nltk', 'collections', 'os']",0,15,7,3,1,1,0,0,0,1,4,0,0.6667,1,1.4141,0,0,0.27292785255905155,0,0.3599936177944924,0,0.47826125910847933,0
BigCodeBench/296,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'matplotlib']",0,12,2,1,1,0,0,0,0,1,2,0,0.5,2,0.6022,0,0,0.5550644950121106,1,0.4626194985423411,0,0.5366583874690167,1
BigCodeBench/300,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,18,3,1,1,0,0,0,0,1,3,0,0.6,2,0.7414,0,0,0.3747655485961028,0,0.306552923942154,0,0.4640598500550237,0
BigCodeBench/301,Mistral_Small_2402,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,18,3,0,0,0,0,0,0,3,4,0,0.5,2,1.4799,0,0,0.560326281533005,1,0.47576263984639383,0,0.38078250798173774,0
BigCodeBench/311,Mistral_Small_2402,instruct,0,task_func,"['random', 'numpy', 'scipy']",0,19,5,2,2,1,0,0,0,1,3,0,1.0,0,1.2892,0,0,0.4590478336574323,0,0.2638880250130971,0,0.3996766181218216,0
BigCodeBench/313,Mistral_Small_2402,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,25,7,4,4,1,0,0,0,1,4,0,1.0,0,2.9551,0,0,0.31477147872700156,0,0.3075439653576115,0,0.3633722261978665,0
BigCodeBench/314,Mistral_Small_2402,instruct,0,task_func,"['http', 'socket', 'ssl']",0,17,3,2,1,0,0,1,1,1,4,1,0.0,1,1.2565,0,0,0.22282525621009353,0,0.37763659917822073,0,0.2701645582452271,0
BigCodeBench/317,Mistral_Small_2402,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,12,4,0,0,0,0,0,0,1,3,0,0.6,2,1.7403,0,0,0.4159260342112835,0,0.39615628072785575,0,0.514642129786062,1
BigCodeBench/323,Mistral_Small_2402,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,23,7,2,3,0,0,0,0,2,4,0,0.8,1,1.2949,0,0,0.2932014113751599,0,0.1601413843432001,0,0.40920486669241457,0
BigCodeBench/329,Mistral_Small_2402,instruct,0,task_func,"['json', 're', 'os']",0,20,6,4,3,2,0,0,0,1,3,0,1.0,0,2.4329,0,0,0.4268925636042443,0,0.4521284363465949,0,0.36311696385099246,0
BigCodeBench/333,Mistral_Small_2402,instruct,1,task_func,"['random', 'heapq']",0,10,2,0,0,0,0,0,0,1,2,0,1.0,0,1.0711,0,0,0.6261049566136525,1,0.5618458490672927,1,0.5766165023263321,1
BigCodeBench/335,Mistral_Small_2402,instruct,1,task_func,"['queue', 'collections', 'random']",0,8,2,0,0,0,0,0,0,1,2,0,0.5,1,0.9934,0,0,0.7424944755709156,1,0.8654311485860645,1,0.6274412477186161,1
BigCodeBench/339,Mistral_Small_2402,instruct,0,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,12,2,1,1,0,0,0,0,1,4,0,0.5,1,1.2702,0,0,0.5735794662717753,1,0.5068472166297849,1,0.5431989708832998,1
BigCodeBench/349,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'random']",0,11,2,1,0,1,0,0,0,1,2,0,0.5,1,1.2439,0,0,0.5278324429544469,1,0.44494020133225537,0,0.5333180187904216,1
BigCodeBench/362,Mistral_Small_2402,instruct,1,task_func,"['pandas', 'os']",0,12,3,2,1,0,0,1,1,1,2,1,0.6667,1,1.2244,0,0,0.4193657256182403,0,0.2994626328565381,0,0.3755321034504663,0
BigCodeBench/364,Mistral_Small_2402,instruct,0,task_func,"['pandas', 'sklearn']",0,15,2,1,1,0,0,0,0,1,4,0,0.5,2,1.0441,0,0,0.70165570634883,1,0.5045330604380102,1,0.5168277955614059,1
BigCodeBench/369,Mistral_Small_2402,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,3,0,0.75,1,1.4883,0,0,0.5606597419265062,1,0.35441639289955323,0,0.5745538868204425,1
BigCodeBench/372,Mistral_Small_2402,instruct,0,task_func,"['glob', 'docx', 're']",0,17,5,1,0,2,0,0,0,2,3,0,1.0,0,1.3846,0,0,0.4509326459639711,0,0.5187240350431586,1,0.3457519162641976,0
